system:time_start,bi
"Aug 31, 1986",21.726
"Sep 1, 1986",22.139
"Sep 2, 1986",22.014
"Sep 3, 1986",22.063
"Sep 4, 1986",20.128
"Sep 5, 1986",20.18
"Sep 6, 1986",25.46
"Sep 7, 1986",36.703
"Sep 8, 1986",30.455
"Sep 9, 1986",-0
"Sep 10, 1986",39.564
"Sep 11, 1986",23.019
"Sep 12, 1986",27.755
"Sep 13, 1986",34.241
"Sep 14, 1986",34.673
"Sep 15, 1986",-0
"Sep 16, 1986",36.129
"Sep 17, 1986",36.026
"Sep 18, 1986",41.823
"Sep 19, 1986",50.299
"Sep 20, 1986",46.99
"Sep 21, 1986",41.792
"Sep 22, 1986",-0
"Sep 23, 1986",-0
"Sep 24, 1986",-0
"Sep 25, 1986",35.492
"Sep 26, 1986",34.843
"Sep 27, 1986",32.287
"Sep 28, 1986",29.905
"Sep 29, 1986",31.033
"Sep 30, 1986",31.923
"Oct 1, 1986",-0
"Oct 2, 1986",-0
"Oct 3, 1986",37.529
"Oct 4, 1986",25.51
"Oct 5, 1986",-0
"Oct 6, 1986",28.928
"Oct 7, 1986",-0
"Oct 8, 1986",-0
"Oct 9, 1986",-0
"Oct 10, 1986",-0
"Oct 11, 1986",-0
"Oct 12, 1986",-0
"Oct 13, 1986",18.032
"Oct 14, 1986",22.271
"Oct 15, 1986",28.975
"Oct 16, 1986",24.084
"Oct 17, 1986",-0
"Oct 18, 1986",36.812
"Oct 19, 1986",42.642
"Oct 20, 1986",37.659
"Oct 21, 1986",29.615
"Oct 22, 1986",25.923
"Oct 23, 1986",26.312
"Oct 24, 1986",28.812
"Oct 25, 1986",28.734
"Oct 26, 1986",26.359
"Oct 27, 1986",26.109
"Oct 28, 1986",26.522
"Oct 29, 1986",32.327
"Oct 30, 1986",36.269
"Oct 31, 1986",54.35
"Nov 1, 1986",-0
"Nov 2, 1986",-0
"Nov 3, 1986",-0
"Nov 4, 1986",23.593
"Nov 5, 1986",26.05
"Nov 6, 1986",-0
"Nov 7, 1986",-0
"Nov 8, 1986",32.565
"Nov 9, 1986",33.401
"Nov 10, 1986",27.582
"Nov 11, 1986",37.036
"Nov 12, 1986",36.757
"Nov 13, 1986",45.876
"Nov 14, 1986",28.878
"Nov 15, 1986",29.312
"Nov 16, 1986",32.667
"Nov 17, 1986",-0
"Nov 18, 1986",-0
"Nov 19, 1986",-0
"Nov 20, 1986",29.072
"Nov 21, 1986",31.338
"Nov 22, 1986",39.876
"Nov 23, 1986",39.104
"Nov 24, 1986",34.852
"Nov 25, 1986",34.638
"Nov 26, 1986",34.598
"Nov 27, 1986",36.826
"Nov 28, 1986",41.958
"Nov 29, 1986",39.595
"Nov 30, 1986",53.262
"Dec 1, 1986",42.489
"Dec 2, 1986",43.034
"Dec 3, 1986",39.996
"Dec 4, 1986",42.859
"Dec 5, 1986",50.399
"Dec 6, 1986",-0
"Dec 7, 1986",-0
"Dec 8, 1986",-0
"Dec 9, 1986",-0
"Dec 10, 1986",28.319
"Dec 11, 1986",26.574
"Dec 12, 1986",36.677
"Dec 13, 1986",31.848
"Dec 14, 1986",30.582
"Dec 15, 1986",-0
"Dec 16, 1986",-0
"Dec 17, 1986",-0
"Dec 18, 1986",20.114
"Dec 19, 1986",-0
"Dec 20, 1986",24.301
"Dec 21, 1986",-0
"Dec 22, 1986",-0
"Dec 23, 1986",22.073
"Dec 24, 1986",28.944
"Dec 25, 1986",24.57
"Dec 26, 1986",27.778
"Dec 27, 1986",30.606
"Dec 28, 1986",26.171
"Dec 29, 1986",36.814
"Dec 30, 1986",31.213
"Dec 31, 1986",28.385
"Jan 1, 1987",32.727
"Jan 2, 1987",47.327
"Jan 3, 1987",39.674
"Jan 4, 1987",-0
"Jan 5, 1987",-0
"Jan 6, 1987",29.504
"Jan 7, 1987",36.431
"Jan 8, 1987",36.195
"Jan 9, 1987",29.103
"Jan 10, 1987",38.044
"Jan 11, 1987",41.398
"Jan 12, 1987",40.135
"Jan 13, 1987",34.526
"Jan 14, 1987",46.055
"Jan 15, 1987",-0
"Jan 16, 1987",-0
"Jan 17, 1987",-0
"Jan 18, 1987",27.413
"Jan 19, 1987",-0
"Jan 20, 1987",26.493
"Jan 21, 1987",24.989
"Jan 22, 1987",29.702
"Jan 23, 1987",35.772
"Jan 24, 1987",38.807
"Jan 25, 1987",28.225
"Jan 26, 1987",37.105
"Jan 27, 1987",35.188
"Jan 28, 1987",52.415
"Jan 29, 1987",49.686
"Jan 30, 1987",48.074
"Jan 31, 1987",-0
"Feb 1, 1987",30.395
"Feb 2, 1987",33.42
"Feb 3, 1987",46.982
"Feb 4, 1987",36.789
"Feb 5, 1987",42.709
"Feb 6, 1987",55.45
"Feb 7, 1987",60.336
"Feb 8, 1987",46.746
"Feb 9, 1987",39.773
"Feb 10, 1987",-0
"Feb 11, 1987",-0
"Feb 12, 1987",37.631
"Feb 13, 1987",41.62
"Feb 14, 1987",-0
"Feb 15, 1987",44.643
"Feb 16, 1987",-0
"Feb 17, 1987",37.737
"Feb 18, 1987",41.255
"Feb 19, 1987",-0
"Feb 20, 1987",-0
"Feb 21, 1987",-0
"Feb 22, 1987",41.192
"Feb 23, 1987",53.248
"Feb 24, 1987",-0
"Feb 25, 1987",-0
"Feb 26, 1987",-0
"Feb 27, 1987",37.684
"Feb 28, 1987",32.242
"Mar 1, 1987",32.684
"Mar 2, 1987",34.374
"Mar 3, 1987",36.639
"Mar 4, 1987",55.268
"Mar 5, 1987",47.113
"Mar 6, 1987",44.814
"Mar 7, 1987",52.381
"Mar 8, 1987",50.681
"Mar 9, 1987",42.093
"Mar 10, 1987",43.344
"Mar 11, 1987",36.351
"Mar 12, 1987",43.37
"Mar 13, 1987",54.452
"Mar 14, 1987",61.923
"Mar 15, 1987",-0
"Mar 16, 1987",-0
"Mar 17, 1987",63.345
"Mar 18, 1987",50.529
"Mar 19, 1987",74.091
"Mar 20, 1987",59.868
"Mar 21, 1987",-0
"Mar 22, 1987",68.417
"Mar 23, 1987",53.764
"Mar 24, 1987",-0
"Mar 25, 1987",32.459
"Mar 26, 1987",43.641
"Mar 27, 1987",66.056
"Mar 28, 1987",72.167
"Mar 29, 1987",59.484
"Mar 30, 1987",51.623
"Mar 31, 1987",51.386
"Apr 1, 1987",56.07
"Apr 2, 1987",55.276
"Apr 3, 1987",77.31
"Apr 4, 1987",-0
"Apr 5, 1987",31.064
"Apr 6, 1987",46.726
"Apr 7, 1987",46.886
"Apr 8, 1987",38.988
"Apr 9, 1987",46.572
"Apr 10, 1987",57.338
"Apr 11, 1987",70.619
"Apr 12, 1987",83.104
"Apr 13, 1987",57.041
"Apr 14, 1987",53.781
"Apr 15, 1987",51.83
"Apr 16, 1987",59.742
"Apr 17, 1987",64.199
"Apr 18, 1987",87.564
"Apr 19, 1987",-0
"Apr 20, 1987",-0
"Apr 21, 1987",-0
"Apr 22, 1987",51.818
"Apr 23, 1987",39.341
"Apr 24, 1987",-0
"Apr 25, 1987",43.559
"Apr 26, 1987",45.495
"Apr 27, 1987",-0
"Apr 28, 1987",-0
"Apr 29, 1987",37.015
"Apr 30, 1987",50.971
"May 1, 1987",49.358
"May 2, 1987",53.634
"May 3, 1987",43.648
"May 4, 1987",-0
"May 5, 1987",42.709
"May 6, 1987",52.791
"May 7, 1987",64.467
"May 8, 1987",49.918
"May 9, 1987",-0
"May 10, 1987",-0
"May 11, 1987",-0
"May 12, 1987",-0
"May 13, 1987",-0
"May 14, 1987",39.036
"May 15, 1987",49.73
"May 16, 1987",50.167
"May 17, 1987",57.033
"May 18, 1987",-0
"May 19, 1987",-0
"May 20, 1987",-0
"May 21, 1987",42.612
"May 22, 1987",41.233
"May 23, 1987",47.806
"May 24, 1987",45.845
"May 25, 1987",62.572
"May 26, 1987",65.39
"May 27, 1987",55.218
"May 28, 1987",49.339
"May 29, 1987",56.384
"May 30, 1987",47.938
"May 31, 1987",43.001
"Jun 1, 1987",65.597
"Jun 2, 1987",65.363
"Jun 3, 1987",-0
"Jun 4, 1987",-0
"Jun 5, 1987",-0
"Jun 6, 1987",-0
"Jun 7, 1987",-0
"Jun 8, 1987",-0
"Jun 9, 1987",34.367
"Jun 10, 1987",-0
"Jun 11, 1987",40.183
"Jun 12, 1987",37.093
"Jun 13, 1987",-0
"Jun 14, 1987",41.61
"Jun 15, 1987",55.829
"Jun 16, 1987",55.935
"Jun 17, 1987",54.716
"Jun 18, 1987",63.043
"Jun 19, 1987",63.253
"Jun 20, 1987",73.456
"Jun 21, 1987",65.397
"Jun 22, 1987",62.724
"Jun 23, 1987",-0
"Jun 24, 1987",-0
"Jun 25, 1987",-0
"Jun 26, 1987",-0
"Jun 27, 1987",-0
"Jun 28, 1987",63.526
"Jun 29, 1987",60.851
"Jun 30, 1987",60.706
"Jul 1, 1987",69.965
"Jul 2, 1987",67.459
"Jul 3, 1987",74.159
"Jul 4, 1987",84.594
"Jul 5, 1987",75.668
"Jul 6, 1987",75.861
"Jul 7, 1987",71.233
"Jul 8, 1987",75.627
"Jul 9, 1987",71.672
"Jul 10, 1987",72.985
"Jul 11, 1987",74.76
"Jul 12, 1987",66.831
"Jul 13, 1987",-0
"Jul 14, 1987",-0
"Jul 15, 1987",-0
"Jul 16, 1987",-0
"Jul 17, 1987",91.608
"Jul 18, 1987",68.181
"Jul 19, 1987",44.249
"Jul 20, 1987",-0
"Jul 21, 1987",-0
"Jul 22, 1987",-0
"Jul 23, 1987",-0
"Jul 24, 1987",54.107
"Jul 25, 1987",64.523
"Jul 26, 1987",-0
"Jul 27, 1987",-0
"Jul 28, 1987",-0
"Jul 29, 1987",-0
"Jul 30, 1987",-0
"Jul 31, 1987",-0
"Aug 1, 1987",-0
"Aug 2, 1987",-0
"Aug 3, 1987",-0
"Aug 4, 1987",-0
"Aug 5, 1987",-0
"Aug 6, 1987",-0
"Aug 7, 1987",-0
"Aug 8, 1987",-0
"Aug 9, 1987",-0
"Aug 10, 1987",-0
